Section,Township,Township Direction,Range,Range Direction,Baseline,Side,Length,Degrees,Minutes,Seconds,Alignment,Concatenation,North Reference,Northing,Easting,API,Quadrant,FNSL Value,FNSL Direction,FEWL Value,FEWL Direction
16,7,2,20,1,1,South-Left1,1334.505,88,4,28,3,16722011South-Left1,,16722011South-Left1,612650,4452420,,1204,1204,2220,FWL
16,7,2,20,1,1,South-Right1,1333.185,88,2,28,3,16722011South-Right1,,16722011South-Right1,612650,4452420,,1204,1204,2220,FWL
16,7,2,20,1,1,South-Right2,1333.185,88,2,28,3,16722011South-Right2,,16722011South-Right2,612650,4452420,,1204,1204,2220,FWL
8,2,2,2,2,2,West-Up2,1321.91,0,4,46,4,822222West-Up2,,822222West-Up2,574576,4464263,,1974,1974,4,FEL
8,2,2,2,2,2,West-Up1,1321.91,0,4,46,4,822222West-Up1,,822222West-Up1,574576,4464263,,1974,1974,4,FEL
8,2,2,2,2,2,West-Down1,1315.935,0,38,2,2,822222West-Down1,,822222West-Down1,574576,4464263,,1974,1974,4,FEL
8,2,2,2,2,2,West-Down2,1315.935,0,38,2,2,822222West-Down2,,822222West-Down2,574576,4464263,,1974,1974,4,FEL
8,2,2,2,2,2,East-Up2,1298.615,0,49,31,2,822222East-Up2,,822222East-Up2,574576,4464263,,1974,1974,4,FEL
8,2,2,2,2,2,East-Up1,1298.615,0,49,31,2,822222East-Up1,,822222East-Up1,574576,4464263,,1974,1974,4,FEL
8,2,2,2,2,2,East-Down1,1325.4,0,43,30,4,822222East-Down1,,822222East-Down1,574576,4464263,,1974,1974,4,FEL
8,2,2,2,2,2,East-Down2,1325.4,0,43,30,4,822222East-Down2,,822222East-Down2,574576,4464263,,1974,1974,4,FEL
8,2,2,2,2,2,North-Left2,1317.415,89,46,32,4,822222North-Left2,,822222North-Left2,574576,4464263,,1974,1974,4,FEL
8,2,2,2,2,2,North-Left1,1317.415,89,46,32,4,822222North-Left1,,822222North-Left1,574576,4464263,,1974,1974,4,FEL
8,2,2,2,2,2,North-Right1,1317.4,89,47,0,4,822222North-Right1,,822222North-Right1,574576,4464263,,1974,1974,4,FEL
8,2,2,2,2,2,North-Right2,1317.4,89,47,0,4,822222North-Right2,,822222North-Right2,574576,4464263,,1974,1974,4,FEL
8,2,2,2,2,2,South-Left2,1322.585,89,51,15,4,822222South-Left2,,822222South-Left2,574576,4464263,,1974,1974,4,FEL
8,2,2,2,2,2,South-Left1,1322.585,89,51,15,4,822222South-Left1,,822222South-Left1,574576,4464263,,1974,1974,4,FEL
8,2,2,2,2,2,South-Right1,1323.03,89,41,15,3,822222South-Right1,,822222South-Right1,574576,4464263,,1974,1974,4,FEL
8,2,2,2,2,2,South-Right2,1323.03,89,41,15,3,822222South-Right2,,822222South-Right2,574576,4464263,,1974,1974,4,FEL
11,4,2,1,2,2,West-Up2,1326.215,0,6,40,3,1142122West-Up2,,1142122West-Up2,588508,4445065,,1983,1983,1868,FEL
11,4,2,1,2,2,West-Up1,1326.215,0,6,40,3,1142122West-Up1,,1142122West-Up1,588508,4445065,,1983,1983,1868,FEL
11,4,2,1,2,2,West-Down1,1317.625,0,9,0,3,1142122West-Down1,,1142122West-Down1,588508,4445065,,1983,1983,1868,FEL
11,4,2,1,2,2,West-Down2,1317.625,0,9,0,3,1142122West-Down2,,1142122West-Down2,588508,4445065,,1983,1983,1868,FEL
11,4,2,1,2,2,East-Up2,1329.22,0,17,27,3,1142122East-Up2,,1142122East-Up2,588508,4445065,,1983,1983,1868,FEL
11,4,2,1,2,2,East-Up1,1329.22,0,17,27,3,1142122East-Up1,,1142122East-Up1,588508,4445065,,1983,1983,1868,FEL
11,4,2,1,2,2,East-Down1,1319.795,0,0,22,3,1142122East-Down1,,1142122East-Down1,588508,4445065,,1983,1983,1868,FEL
11,4,2,1,2,2,East-Down2,1319.795,0,0,22,3,1142122East-Down2,,1142122East-Down2,588508,4445065,,1983,1983,1868,FEL
11,4,2,1,2,2,North-Left2,1320.53,89,40,45,4,1142122North-Left2,,1142122North-Left2,588508,4445065,,1983,1983,1868,FEL
11,4,2,1,2,2,North-Left1,1320.53,89,40,45,4,1142122North-Left1,,1142122North-Left1,588508,4445065,,1983,1983,1868,FEL
11,4,2,1,2,2,North-Right1,1325.99,89,35,10,3,1142122North-Right1,,1142122North-Right1,588508,4445065,,1983,1983,1868,FEL
11,4,2,1,2,2,North-Right2,1325.99,89,35,10,3,1142122North-Right2,,1142122North-Right2,588508,4445065,,1983,1983,1868,FEL
11,4,2,1,2,2,South-Left2,1326.295,89,54,25,1,1142122South-Left2,,1142122South-Left2,588508,4445065,,1983,1983,1868,FEL
11,4,2,1,2,2,South-Left1,1326.295,89,54,25,1,1142122South-Left1,,1142122South-Left1,588508,4445065,,1983,1983,1868,FEL
11,4,2,1,2,2,South-Right1,1319.3,89,57,50,4,1142122South-Right1,,1142122South-Right1,588508,4445065,,1983,1983,1868,FEL
11,4,2,1,2,2,South-Right2,1319.3,89,57,50,4,1142122South-Right2,,1142122South-Right2,588508,4445065,,1983,1983,1868,FEL
21,3,2,2,2,2,West-Up2,0,0,0,0,0,2132222West-Up2,,2132222West-Up2,575730,4453703,,330,330,1650,FEL
21,3,2,2,2,2,West-Up1,2635.41,0,52,11,4,2132222West-Up1,,2132222West-Up1,575730,4453703,,330,330,1650,FEL
21,3,2,2,2,2,West-Down1,2751.36,1,50,19,4,2132222West-Down1,,2132222West-Down1,575730,4453703,,330,330,1650,FEL
21,3,2,2,2,2,West-Down2,0,0,0,0,0,2132222West-Down2,,2132222West-Down2,575730,4453703,,330,330,1650,FEL
21,3,2,2,2,2,East-Up2,0,0,0,0,0,2132222East-Up2,,2132222East-Up2,575730,4453703,,330,330,1650,FEL
21,3,2,2,2,2,East-Up1,5302.99,1,18,48,4,2132222East-Up1,,2132222East-Up1,575730,4453703,,330,330,1650,FEL
21,3,2,2,2,2,East-Down1,0,0,0,0,0,2132222East-Down1,,2132222East-Down1,575730,4453703,,330,330,1650,FEL
21,3,2,2,2,2,East-Down2,0,0,0,0,0,2132222East-Down2,,2132222East-Down2,575730,4453703,,330,330,1650,FEL
21,3,2,2,2,2,North-Left2,1314.83,89,41,42,2,2132222North-Left2,,2132222North-Left2,575730,4453703,,330,330,1650,FEL
21,3,2,2,2,2,North-Left1,1314.83,88,10,40,2,2132222North-Left1,,2132222North-Left1,575730,4453703,,330,330,1650,FEL
21,3,2,2,2,2,North-Right1,2629.66,87,58,7,2,2132222North-Right1,,2132222North-Right1,575730,4453703,,330,330,1650,FEL
21,3,2,2,2,2,North-Right2,0,0,0,0,0,2132222North-Right2,,2132222North-Right2,575730,4453703,,330,330,1650,FEL
21,3,2,2,2,2,South-Left2,1316.81,87,20,32,2,2132222South-Left2,,2132222South-Left2,575730,4453703,,330,330,1650,FEL
21,3,2,2,2,2,South-Left1,3938.27,87,36,37,2,2132222South-Left1,,2132222South-Left1,575730,4453703,,330,330,1650,FEL
21,3,2,2,2,2,South-Right1,0,0,0,0,0,2132222South-Right1,,2132222South-Right1,575730,4453703,,330,330,1650,FEL
21,3,2,2,2,2,South-Right2,0,0,0,0,0,2132222South-Right2,,2132222South-Right2,575730,4453703,,330,330,1650,FEL
36,3,2,2,2,2,West-Up2,1319.7475,0,12,17,1,3632222West-Up2,,3632222West-Up2,581317,4451313,,330,330,660,FEL
36,3,2,2,2,2,West-Up1,1319.7475,0,12,17,1,3632222West-Up1,,3632222West-Up1,581317,4451313,,330,330,660,FEL
36,3,2,2,2,2,West-Down1,1319.7475,0,12,17,1,3632222West-Down1,,3632222West-Down1,581317,4451313,,330,330,660,FEL
36,3,2,2,2,2,West-Down2,1319.7475,0,12,17,1,3632222West-Down2,,3632222West-Down2,581317,4451313,,330,330,660,FEL
36,3,2,2,2,2,East-Up2,1345.41,0,35,15,4,3632222East-Up2,,3632222East-Up2,581317,4451313,,330,330,660,FEL
36,3,2,2,2,2,East-Up1,1321.92,0,22,45,4,3632222East-Up1,,3632222East-Up1,581317,4451313,,330,330,660,FEL
36,3,2,2,2,2,East-Down1,1320,0,22,45,0,3632222East-Down1,,3632222East-Down1,581317,4451313,,330,330,660,FEL
36,3,2,2,2,2,East-Down2,1320,0,22,45,0,3632222East-Down2,,3632222East-Down2,581317,4451313,,330,330,660,FEL
36,3,2,2,2,2,North-Left2,1321.7,89,39,44,3,3632222North-Left2,,3632222North-Left2,581317,4451313,,330,330,660,FEL
36,3,2,2,2,2,North-Left1,1321.7,89,39,44,3,3632222North-Left1,,3632222North-Left1,581317,4451313,,330,330,660,FEL
36,3,2,2,2,2,North-Right1,1319.95,89,42,22,3,3632222North-Right1,,3632222North-Right1,581317,4451313,,330,330,660,FEL
36,3,2,2,2,2,North-Right2,1321.29,89,42,28,3,3632222North-Right2,,3632222North-Right2,581317,4451313,,330,330,660,FEL
36,3,2,2,2,2,South-Left2,1332.01,89,43,52,3,3632222South-Left2,,3632222South-Left2,581317,4451313,,330,330,660,FEL
36,3,2,2,2,2,South-Left1,1332.01,89,43,52,3,3632222South-Left1,,3632222South-Left1,581317,4451313,,330,330,660,FEL
36,3,2,2,2,2,South-Right1,1320,89,43,52,3,3632222South-Right1,,3632222South-Right1,581317,4451313,,330,330,660,FEL
36,3,2,2,2,2,South-Right2,1320,89,43,52,3,3632222South-Right2,,3632222South-Right2,581317,4451313,,330,330,660,FEL
3,3,2,1,1,2,West-Up2,1335.23,0,31,3,2,332112West-Up2,,332112West-Up2,595423,4453639,,2369,2369,610,FWL
3,3,2,1,1,2,West-Up1,1335.23,0,31,3,2,332112West-Up1,,332112West-Up1,595423,4453639,,2369,2369,610,FWL
3,3,2,1,1,2,West-Down1,1335.23,0,31,3,2,332112West-Down1,,332112West-Down1,595423,4453639,,2369,2369,610,FWL
3,3,2,1,1,2,West-Down2,1335.23,0,31,3,2,332112West-Down2,,332112West-Down2,595423,4453639,,2369,2369,610,FWL
3,3,2,1,1,2,East-Up2,1323.84,0,16,33,2,332112East-Up2,,332112East-Up2,595423,4453639,,2369,2369,610,FWL
3,3,2,1,1,2,East-Up1,1320.31,0,17,9,2,332112East-Up1,,332112East-Up1,595423,4453639,,2369,2369,610,FWL
3,3,2,1,1,2,East-Down1,1327.16,0,18,29,2,332112East-Down1,,332112East-Down1,595423,4453639,,2369,2369,610,FWL
3,3,2,1,1,2,East-Down2,1327.52,0,20,26,2,332112East-Down2,,332112East-Down2,595423,4453639,,2369,2369,610,FWL
3,3,2,1,1,2,North-Left2,1312.3,89,34,50,1,332112North-Left2,,332112North-Left2,595423,4453639,,2369,2369,610,FWL
3,3,2,1,1,2,North-Left1,1312.3,89,34,50,1,332112North-Left1,,332112North-Left1,595423,4453639,,2369,2369,610,FWL
3,3,2,1,1,2,North-Right1,1323.68,89,19,48,1,332112North-Right1,,332112North-Right1,595423,4453639,,2369,2369,610,FWL
3,3,2,1,1,2,North-Right2,1315.39,89,56,43,1,332112North-Right2,,332112North-Right2,595423,4453639,,2369,2369,610,FWL
3,3,2,1,1,2,South-Left2,1320.95,89,43,23,2,332112South-Left2,,332112South-Left2,595423,4453639,,2369,2369,610,FWL
3,3,2,1,1,2,South-Left1,1320.9,89,42,59,2,332112South-Left1,,332112South-Left1,595423,4453639,,2369,2369,610,FWL
3,3,2,1,1,2,South-Right1,1319.07,89,51,38,1,332112South-Right1,,332112South-Right1,595423,4453639,,2369,2369,610,FWL
3,3,2,1,1,2,South-Right2,1319.89,89,50,25,1,332112South-Right2,,332112South-Right2,595423,4453639,,2369,2369,610,FWL
2,2,2,1,2,2,West-Up2,0,0,0,0,0,222122West-Up2,,222122West-Up2,588199,4465604,,1877,1877,2105,FEL
2,2,2,1,2,2,West-Up1,2659.28,0,24,57,3,222122West-Up1,,222122West-Up1,588199,4465604,,1877,1877,2105,FEL
2,2,2,1,2,2,West-Down1,1319.44,0,20,4,3,222122West-Down1,,222122West-Down1,588199,4465604,,1877,1877,2105,FEL
2,2,2,1,2,2,West-Down2,1319.38,0,19,55,3,222122West-Down2,,222122West-Down2,588199,4465604,,1877,1877,2105,FEL
2,2,2,1,2,2,East-Up2,0,0,0,0,0,222122East-Up2,,222122East-Up2,588199,4465604,,1877,1877,2105,FEL
2,2,2,1,2,2,East-Up1,2632.5,0,16,52,2,222122East-Up1,,222122East-Up1,588199,4465604,,1877,1877,2105,FEL
2,2,2,1,2,2,East-Down1,2638.87,0,15,8,2,222122East-Down1,,222122East-Down1,588199,4465604,,1877,1877,2105,FEL
2,2,2,1,2,2,East-Down2,0,0,0,0,0,222122East-Down2,,222122East-Down2,588199,4465604,,1877,1877,2105,FEL
2,2,2,1,2,2,North-Left2,0,0,0,0,0,222122North-Left2,,222122North-Left2,588199,4465604,,1877,1877,2105,FEL
2,2,2,1,2,2,North-Left1,5296.68,89,53,56,2,222122North-Left1,,222122North-Left1,588199,4465604,,1877,1877,2105,FEL
2,2,2,1,2,2,North-Right1,0,0,0,0,0,222122North-Right1,,222122North-Right1,588199,4465604,,1877,1877,2105,FEL
2,2,2,1,2,2,North-Right2,0,0,0,0,0,222122North-Right2,,222122North-Right2,588199,4465604,,1877,1877,2105,FEL
2,2,2,1,2,2,South-Left2,0,0,0,0,0,222122South-Left2,,222122South-Left2,588199,4465604,,1877,1877,2105,FEL
2,2,2,1,2,2,South-Left1,2655.79,89,36,18,2,222122South-Left1,,222122South-Left1,588199,4465604,,1877,1877,2105,FEL
2,2,2,1,2,2,South-Right1,2651.13,89,37,2,2,222122South-Right1,,222122South-Right1,588199,4465604,,1877,1877,2105,FEL
2,2,2,1,2,2,South-Right2,0,0,0,0,0,222122South-Right2,,222122South-Right2,588199,4465604,,1877,1877,2105,FEL
31,3,2,4,2,2,West-Up2,1321.955,0,6,25,2,3132422West-Up2,,3132422West-Up2,552376,4447931,,1422,1422,1266,FWL
31,3,2,4,2,2,West-Up1,1321.955,0,6,25,2,3132422West-Up1,,3132422West-Up1,552376,4447931,,1422,1422,1266,FWL
31,3,2,4,2,2,West-Down1,1327.52,0,6,28,3,3132422West-Down1,,3132422West-Down1,552376,4447931,,1422,1422,1266,FWL
31,3,2,4,2,2,West-Down2,1327.52,0,6,28,3,3132422West-Down2,,3132422West-Down2,552376,4447931,,1422,1422,1266,FWL
31,3,2,4,2,2,East-Up2,1321.955,0,6,25,2,3132422East-Up2,,3132422East-Up2,552376,4447931,,1422,1422,1266,FWL
31,3,2,4,2,2,East-Up1,1321.955,0,6,25,2,3132422East-Up1,,3132422East-Up1,552376,4447931,,1422,1422,1266,FWL
31,3,2,4,2,2,East-Down1,1327.52,0,6,28,3,3132422East-Down1,,3132422East-Down1,552376,4447931,,1422,1422,1266,FWL
31,3,2,4,2,2,East-Down2,1327.52,0,6,28,3,3132422East-Down2,,3132422East-Down2,552376,4447931,,1422,1422,1266,FWL
31,3,2,4,2,2,North-Left2,1363.91,89,19,37,2,3132422North-Left2,,3132422North-Left2,552376,4447931,,1422,1422,1266,FWL
31,3,2,4,2,2,North-Left1,1363.91,89,19,37,2,3132422North-Left1,,3132422North-Left1,552376,4447931,,1422,1422,1266,FWL
31,3,2,4,2,2,North-Right1,1317.51,89,58,51,2,3132422North-Right1,,3132422North-Right1,552376,4447931,,1422,1422,1266,FWL
31,3,2,4,2,2,North-Right2,1331.31,89,8,18,2,3132422North-Right2,,3132422North-Right2,552376,4447931,,1422,1422,1266,FWL
31,3,2,4,2,2,South-Left2,1382.11,88,41,46,2,3132422South-Left2,,3132422South-Left2,552376,4447931,,1422,1422,1266,FWL
31,3,2,4,2,2,South-Left1,1382.11,88,41,46,2,3132422South-Left1,,3132422South-Left1,552376,4447931,,1422,1422,1266,FWL
31,3,2,4,2,2,South-Right1,1327.875,89,56,23,3,3132422South-Right1,,3132422South-Right1,552376,4447931,,1422,1422,1266,FWL
31,3,2,4,2,2,South-Right2,1327.875,89,56,23,3,3132422South-Right2,,3132422South-Right2,552376,4447931,,1422,1422,1266,FWL
34,2,2,2,2,2,West-Up2,1337.535,0,1,32,2,3422222West-Up2,,3422222West-Up2,577573,4457297,,1458,1458,393,FEL
34,2,2,2,2,2,West-Up1,1337.535,0,1,32,2,3422222West-Up1,,3422222West-Up1,577573,4457297,,1458,1458,393,FEL
34,2,2,2,2,2,West-Down1,1317.05,0,20,18,4,3422222West-Down1,,3422222West-Down1,577573,4457297,,1458,1458,393,FEL
34,2,2,2,2,2,West-Down2,1318.09,0,7,13,4,3422222West-Down2,,3422222West-Down2,577573,4457297,,1458,1458,393,FEL
34,2,2,2,2,2,East-Up2,1271.665,0,7,18,4,3422222East-Up2,,3422222East-Up2,577573,4457297,,1458,1458,393,FEL
34,2,2,2,2,2,East-Up1,1271.665,0,7,18,4,3422222East-Up1,,3422222East-Up1,577573,4457297,,1458,1458,393,FEL
34,2,2,2,2,2,East-Down1,1271.665,0,7,18,4,3422222East-Down1,,3422222East-Down1,577573,4457297,,1458,1458,393,FEL
34,2,2,2,2,2,East-Down2,1271.665,0,7,18,4,3422222East-Down2,,3422222East-Down2,577573,4457297,,1458,1458,393,FEL
34,2,2,2,2,2,North-Left2,1325.6575,89,22,41,4,3422222North-Left2,,3422222North-Left2,577573,4457297,,1458,1458,393,FEL
34,2,2,2,2,2,North-Left1,1325.6575,89,22,41,4,3422222North-Left1,,3422222North-Left1,577573,4457297,,1458,1458,393,FEL
34,2,2,2,2,2,North-Right1,1325.6575,89,22,41,4,3422222North-Right1,,3422222North-Right1,577573,4457297,,1458,1458,393,FEL
34,2,2,2,2,2,North-Right2,1325.6575,89,22,41,4,3422222North-Right2,,3422222North-Right2,577573,4457297,,1458,1458,393,FEL
34,2,2,2,2,2,South-Left2,1328.86,89,16,3,2,3422222South-Left2,,3422222South-Left2,577573,4457297,,1458,1458,393,FEL
34,2,2,2,2,2,South-Left1,1328.73,89,15,21,2,3422222South-Left1,,3422222South-Left1,577573,4457297,,1458,1458,393,FEL
34,2,2,2,2,2,South-Right1,1323.275,89,18,48,2,3422222South-Right1,,3422222South-Right1,577573,4457297,,1458,1458,393,FEL
34,2,2,2,2,2,South-Right2,1323.275,89,18,48,2,3422222South-Right2,,3422222South-Right2,577573,4457297,,1458,1458,393,FEL
8,4,2,1,1,2,West-Up2,0,0,0,0,0,842112West-Up2,,842112West-Up2,592999,4444242,,408,408,2229,FWL
8,4,2,1,1,2,West-Up1,2645.06,1,0,34,1,842112West-Up1,,842112West-Up1,592999,4444242,,408,408,2229,FWL
8,4,2,1,1,2,West-Down1,2643.61,0,50,44,1,842112West-Down1,,842112West-Down1,592999,4444242,,408,408,2229,FWL
8,4,2,1,1,2,West-Down2,0,0,0,0,0,842112West-Down2,,842112West-Down2,592999,4444242,,408,408,2229,FWL
8,4,2,1,1,2,East-Up2,0,0,0,0,0,842112East-Up2,,842112East-Up2,592999,4444242,,408,408,2229,FWL
8,4,2,1,1,2,East-Up1,2675.79,1,22,49,1,842112East-Up1,,842112East-Up1,592999,4444242,,408,408,2229,FWL
8,4,2,1,1,2,East-Down1,2611.21,0,42,11,1,842112East-Down1,,842112East-Down1,592999,4444242,,408,408,2229,FWL
8,4,2,1,1,2,East-Down2,0,0,0,0,0,842112East-Down2,,842112East-Down2,592999,4444242,,408,408,2229,FWL
8,4,2,1,1,2,North-Left2,0,0,0,0,0,842112North-Left2,,842112North-Left2,592999,4444242,,408,408,2229,FWL
8,4,2,1,1,2,North-Left1,2645.02,88,41,44,3,842112North-Left1,,842112North-Left1,592999,4444242,,408,408,2229,FWL
8,4,2,1,1,2,North-Right1,2646.68,88,39,58,3,842112North-Right1,,842112North-Right1,592999,4444242,,408,408,2229,FWL
8,4,2,1,1,2,North-Right2,0,0,0,0,0,842112North-Right2,,842112North-Right2,592999,4444242,,408,408,2229,FWL
8,4,2,1,1,2,South-Left2,0,0,0,0,0,842112South-Left2,,842112South-Left2,592999,4444242,,408,408,2229,FWL
8,4,2,1,1,2,South-Left1,2649.75,88,38,25,3,842112South-Left1,,842112South-Left1,592999,4444242,,408,408,2229,FWL
8,4,2,1,1,2,South-Right1,2652.87,88,41,4,3,842112South-Right1,,842112South-Right1,592999,4444242,,408,408,2229,FWL
8,4,2,1,1,2,South-Right2,0,0,0,0,0,842112South-Right2,,842112South-Right2,592999,4444242,,408,408,2229,FWL
9,4,2,1,2,2,West-Up2,1322.24,0,13,55,4,942122West-Up2,,942122West-Up2,585763,4443954,,100,100,660,FEL
9,4,2,1,2,2,West-Up1,1322.24,0,13,55,4,942122West-Up1,,942122West-Up1,585763,4443954,,100,100,660,FEL
9,4,2,1,2,2,West-Down1,1322.24,0,13,54,4,942122West-Down1,,942122West-Down1,585763,4443954,,100,100,660,FEL
9,4,2,1,2,2,West-Down2,1322.24,0,13,54,4,942122West-Down2,,942122West-Down2,585763,4443954,,100,100,660,FEL
9,4,2,1,2,2,East-Up2,1320.855,0,4,13,4,942122East-Up2,,942122East-Up2,585763,4443954,,100,100,660,FEL
9,4,2,1,2,2,East-Up1,1320.855,0,4,13,4,942122East-Up1,,942122East-Up1,585763,4443954,,100,100,660,FEL
9,4,2,1,2,2,East-Down1,1320.265,0,4,11,4,942122East-Down1,,942122East-Down1,585763,4443954,,100,100,660,FEL
9,4,2,1,2,2,East-Down2,1320.265,0,4,11,4,942122East-Down2,,942122East-Down2,585763,4443954,,100,100,660,FEL
9,4,2,1,2,2,North-Left2,1326.68,89,45,2,4,942122North-Left2,,942122North-Left2,585763,4443954,,100,100,660,FEL
9,4,2,1,2,2,North-Left1,1326.68,89,45,2,4,942122North-Left1,,942122North-Left1,585763,4443954,,100,100,660,FEL
9,4,2,1,2,2,North-Right1,1319.9,89,47,32,3,942122North-Right1,,942122North-Right1,585763,4443954,,100,100,660,FEL
9,4,2,1,2,2,North-Right2,1319.23,89,46,32,3,942122North-Right2,,942122North-Right2,585763,4443954,,100,100,660,FEL
9,4,2,1,2,2,South-Left2,1319.3775,89,56,41,3,942122South-Left2,,942122South-Left2,585763,4443954,,100,100,660,FEL
9,4,2,1,2,2,South-Left1,1319.3775,89,56,41,3,942122South-Left1,,942122South-Left1,585763,4443954,,100,100,660,FEL
9,4,2,1,2,2,South-Right1,1319.3775,89,56,41,3,942122South-Right1,,942122South-Right1,585763,4443954,,100,100,660,FEL
9,4,2,1,2,2,South-Right2,1319.3775,89,56,41,3,942122South-Right2,,942122South-Right2,585763,4443954,,100,100,660,FEL
22,3,2,5,2,2,West-Up2,1320.29,0,14,3,4,2232522West-Up2,,2232522West-Up2,545459,4451605,,600,600,135,FEL
22,3,2,5,2,2,West-Up1,1320.29,0,14,3,4,2232522West-Up1,,2232522West-Up1,545459,4451605,,600,600,135,FEL
22,3,2,5,2,2,West-Down1,1320.29,0,14,3,4,2232522West-Down1,,2232522West-Down1,545459,4451605,,600,600,135,FEL
22,3,2,5,2,2,West-Down2,1320.29,0,14,3,4,2232522West-Down2,,2232522West-Down2,545459,4451605,,600,600,135,FEL
22,3,2,5,2,2,East-Up2,1315.335,0,3,30,4,2232522East-Up2,,2232522East-Up2,545459,4451605,,600,600,135,FEL
22,3,2,5,2,2,East-Up1,1315.335,0,3,30,4,2232522East-Up1,,2232522East-Up1,545459,4451605,,600,600,135,FEL
22,3,2,5,2,2,East-Down1,1317.7,0,3,2,4,2232522East-Down1,,2232522East-Down1,545459,4451605,,600,600,135,FEL
22,3,2,5,2,2,East-Down2,1317.7,0,3,2,4,2232522East-Down2,,2232522East-Down2,545459,4451605,,600,600,135,FEL
22,3,2,5,2,2,North-Left2,1312.31,89,53,24,1,2232522North-Left2,,2232522North-Left2,545459,4451605,,600,600,135,FEL
22,3,2,5,2,2,North-Left1,1312.31,89,53,24,1,2232522North-Left1,,2232522North-Left1,545459,4451605,,600,600,135,FEL
22,3,2,5,2,2,North-Right1,1312.31,89,53,24,1,2232522North-Right1,,2232522North-Right1,545459,4451605,,600,600,135,FEL
22,3,2,5,2,2,North-Right2,1312.31,89,53,24,1,2232522North-Right2,,2232522North-Right2,545459,4451605,,600,600,135,FEL
22,3,2,5,2,2,South-Left2,1308.165,89,56,44,2,2232522South-Left2,,2232522South-Left2,545459,4451605,,600,600,135,FEL
22,3,2,5,2,2,South-Left1,1308.165,89,56,44,2,2232522South-Left1,,2232522South-Left1,545459,4451605,,600,600,135,FEL
22,3,2,5,2,2,South-Right1,1308.165,89,56,44,2,2232522South-Right1,,2232522South-Right1,545459,4451605,,600,600,135,FEL
22,3,2,5,2,2,South-Right2,1308.165,89,56,44,2,2232522South-Right2,,2232522South-Right2,545459,4451605,,600,600,135,FEL
6,4,2,1,2,2,West-Up2,0,0,0,0,0,642122West-Up2,,642122West-Up2,581625,4446155,,1828,1828,1806,FWL
6,4,2,1,2,2,West-Up1,2740.76,0,3,59,4,642122West-Up1,,642122West-Up1,581625,4446155,,1828,1828,1806,FWL
6,4,2,1,2,2,West-Down1,2645.37,0,5,57,2,642122West-Down1,,642122West-Down1,581625,4446155,,1828,1828,1806,FWL
6,4,2,1,2,2,West-Down2,0,0,0,0,0,642122West-Down2,,642122West-Down2,581625,4446155,,1828,1828,1806,FWL
6,4,2,1,2,2,East-Up2,0,0,0,0,0,642122East-Up2,,642122East-Up2,581625,4446155,,1828,1828,1806,FWL
6,4,2,1,2,2,East-Up1,5535.83,0,35,43,2,642122East-Up1,,642122East-Up1,581625,4446155,,1828,1828,1806,FWL
6,4,2,1,2,2,East-Down1,0,0,0,0,0,642122East-Down1,,642122East-Down1,581625,4446155,,1828,1828,1806,FWL
6,4,2,1,2,2,East-Down2,0,0,0,0,0,642122East-Down2,,642122East-Down2,581625,4446155,,1828,1828,1806,FWL
6,4,2,1,2,2,North-Left2,0,0,0,0,0,642122North-Left2,,642122North-Left2,581625,4446155,,1828,1828,1806,FWL
6,4,2,1,2,2,North-Left1,2491.23,86,14,26,3,642122North-Left1,,642122North-Left1,581625,4446155,,1828,1828,1806,FWL
6,4,2,1,2,2,North-Right1,2672.48,89,21,13,4,642122North-Right1,,642122North-Right1,581625,4446155,,1828,1828,1806,FWL
6,4,2,1,2,2,North-Right2,0,0,0,0,0,642122North-Right2,,642122North-Right2,581625,4446155,,1828,1828,1806,FWL
6,4,2,1,2,2,South-Left2,0,0,0,0,0,642122South-Left2,,642122South-Left2,581625,4446155,,1828,1828,1806,FWL
6,4,2,1,2,2,South-Left1,2463.42,89,38,39,4,642122South-Left1,,642122South-Left1,581625,4446155,,1828,1828,1806,FWL
6,4,2,1,2,2,South-Right1,2638.7,89,58,48,4,642122South-Right1,,642122South-Right1,581625,4446155,,1828,1828,1806,FWL
6,4,2,1,2,2,South-Right2,0,0,0,0,0,642122South-Right2,,642122South-Right2,581625,4446155,,1828,1828,1806,FWL
2,4,2,4,2,2,West-Up2,0,0,0,0,0,242422West-Up2,,242422West-Up2,561417,4445490,,660,660,330,FWL
2,4,2,4,2,2,West-Up1,2698.12,0,23,15,4,242422West-Up1,,242422West-Up1,561417,4445490,,660,660,330,FWL
2,4,2,4,2,2,West-Down1,2697.95,0,29,30,4,242422West-Down1,,242422West-Down1,561417,4445490,,660,660,330,FWL
2,4,2,4,2,2,West-Down2,0,0,0,0,0,242422West-Down2,,242422West-Down2,561417,4445490,,660,660,330,FWL
2,4,2,4,2,2,East-Up2,0,0,0,0,0,242422East-Up2,,242422East-Up2,561417,4445490,,660,660,330,FWL
2,4,2,4,2,2,East-Up1,5166.79,0,31,16,2,242422East-Up1,,242422East-Up1,561417,4445490,,660,660,330,FWL
2,4,2,4,2,2,East-Down1,0,0,0,0,0,242422East-Down1,,242422East-Down1,561417,4445490,,660,660,330,FWL
2,4,2,4,2,2,East-Down2,0,0,0,0,0,242422East-Down2,,242422East-Down2,561417,4445490,,660,660,330,FWL
2,4,2,4,2,2,North-Left2,0,0,0,0,0,242422North-Left2,,242422North-Left2,561417,4445490,,660,660,330,FWL
