Section,Township,Township Direction,Range,Range Direction,Baseline,Side,Length,Degrees,Minutes,Seconds,Alignment,North Reference,Concatenation
31,2,2,1,1,2,West-Down2,1327.42,0,8,41,4,T,3122112West-Down2
31,2,2,1,1,2,East-Up2,1319.09,0,11,53,4,T,3122112East-Up2
31,2,2,1,1,2,East-Up1,1319.09,0,11,53,4,T,3122112East-Up1
31,2,2,1,1,2,East-Down1,1320.17,0,14,19,2,T,3122112East-Down1
31,2,2,1,1,2,East-Down2,1320.17,0,14,19,2,T,3122112East-Down2
31,2,2,1,1,2,North-Left2,1330.62,89,37,0,1,T,3122112North-Left2
31,2,2,1,1,2,North-Left1,1330.62,89,37,0,1,T,3122112North-Left1
31,2,2,1,1,2,North-Right1,1315.05,89,38,21,1,T,3122112North-Right1
31,2,2,1,1,2,North-Right2,1315.05,89,38,21,1,T,3122112North-Right2
31,2,2,1,1,2,South-Left2,1319.61,89,57,40,4,T,3122112South-Left2
31,2,2,1,1,2,South-Left1,1319.61,89,57,40,4,T,3122112South-Left1
31,2,2,1,1,2,South-Right1,1318.355,89,58,11,4,T,3122112South-Right1
31,2,2,1,1,2,South-Right2,1318.355,89,58,11,4,T,3122112South-Right2
31,2,2,1,2,2,West-Up2,1319.165,0,9,51,4,T,3122122West-Up2
31,2,2,1,2,2,West-Up1,1319.165,0,9,51,4,T,3122122West-Up1
31,2,2,1,2,2,West-Down1,1320.55,0,9,40,4,T,3122122West-Down1
31,2,2,1,2,2,West-Down2,1320.55,0,9,40,4,T,3122122West-Down2
31,2,2,1,2,2,East-Up2,1318.84,0,24,26,4,T,3122122East-Up2
31,2,2,1,2,2,East-Up1,1318.84,0,24,26,4,T,3122122East-Up1
31,2,2,1,2,2,East-Down1,1318.84,0,24,26,4,T,3122122East-Down1
31,2,2,1,2,2,East-Down2,1318.84,0,24,26,4,T,3122122East-Down2
31,2,2,1,2,2,North-Left2,1323.27,89,54,35,3,T,3122122North-Left2
31,2,2,1,2,2,North-Left1,1319.36,89,54,6,3,T,3122122North-Left1
31,2,2,1,2,2,North-Right1,1321.94,89,54,3,3,T,3122122North-Right1
31,2,2,1,2,2,North-Right2,1321.94,89,54,3,3,T,3122122North-Right2
31,2,2,1,2,2,South-Left2,1330.66,89,58,1,4,T,3122122South-Left2
31,2,2,1,2,2,South-Left1,1330.66,89,58,1,4,T,3122122South-Left1
31,2,2,1,2,2,South-Right1,1323.86,89,40,59,3,T,3122122South-Right1
31,2,2,1,2,2,South-Right2,1323.86,89,40,59,3,T,3122122South-Right2
31,3,2,1,1,2,West-Up2,1328.234,0,44,24,4,T,3132112West-Up2
31,3,2,1,1,2,West-Up1,1323.15,1,0,2,4,T,3132112West-Up1
31,3,2,1,1,2,West-Down1,1349.74,1,3,2,4,T,3132112West-Down1
31,3,2,1,1,2,West-Down2,1349.74,1,3,2,4,T,3132112West-Down2
31,3,2,1,1,2,East-Up2,1317.635,1,10,39,4,T,3132112East-Up2
31,3,2,1,1,2,East-Up1,1317.635,1,10,39,4,T,3132112East-Up1
31,3,2,1,1,2,East-Down1,1334.8,0,54,14,4,T,3132112East-Down1
31,3,2,1,1,2,East-Down2,1335.03,0,54,27,4,T,3132112East-Down2
31,3,2,1,1,2,North-Left2,1319.71,89,20,28,3,T,3132112North-Left2
31,3,2,1,1,2,North-Left1,1319.75,89,30,51,3,T,3132112North-Left1
31,3,2,1,1,2,North-Right1,1318.81,89,4,40,3,T,3132112North-Right1
31,3,2,1,1,2,North-Right2,1318.81,89,4,40,3,T,3132112North-Right2
31,3,2,1,1,2,South-Left2,1321.18,88,53,58,3,T,3132112South-Left2
31,3,2,1,1,2,South-Left1,1321.18,88,53,58,3,T,3132112South-Left1
31,3,2,1,1,2,South-Right1,1321.035,88,41,46,3,T,3132112South-Right1
31,3,2,1,1,2,South-Right2,1321.035,88,41,46,3,T,3132112South-Right2
33,2,2,4,2,2,West-Up2,1316.675,0,11,40,4,T,3322422West-Up2
33,2,2,4,2,2,West-Up1,1316.675,0,11,40,4,T,3322422West-Up1
33,2,2,4,2,2,West-Down1,1376.75,0,18,55,4,T,3322422West-Down1
33,2,2,4,2,2,West-Down2,1376.75,0,18,55,4,T,3322422West-Down2
33,2,2,4,2,2,East-Up2,1316.025,0,19,6,4,T,3322422East-Up2
33,2,2,4,2,2,East-Up1,1316.025,0,19,6,4,T,3322422East-Up1
33,2,2,4,2,2,East-Down1,1367.465,0,19,6,4,T,3322422East-Down1
33,2,2,4,2,2,East-Down2,1367.465,0,19,6,4,T,3322422East-Down2
33,2,2,4,2,2,North-Left2,1316.14,89,29,51,1,T,3322422North-Left2
33,2,2,4,2,2,North-Left1,1316.14,89,29,51,1,T,3322422North-Left1
33,2,2,4,2,2,North-Right1,1331.53,89,20,22,2,T,3322422North-Right1
33,2,2,4,2,2,North-Right2,1331.53,89,20,22,2,T,3322422North-Right2
33,2,2,4,2,2,South-Left2,126.54,89,32,32,3,T,3322422South-Left2
33,2,2,4,2,2,South-Left1,2522.82,89,48,1,3,T,3322422South-Left1
33,2,2,4,2,2,South-Right1,2530.25,89,37,59,3,T,3322422South-Right1
33,2,2,4,2,2,South-Right2,121.27,89,17,39,2,T,3322422South-Right2
34,3,2,1,2,2,West-Up2,1359.14,0,23,38,4,T,3432122West-Up2
34,3,2,1,2,2,West-Up1,1271.02,0,26,38,4,T,3432122West-Up1
34,3,2,1,2,2,West-Down1,1313.01,1,7,1,4,T,3432122West-Down1
34,3,2,1,2,2,West-Down2,1313.01,1,7,1,4,T,3432122West-Down2
34,3,2,1,2,2,East-Up2,1317.02,0,45,40,4,T,3432122East-Up2
34,3,2,1,2,2,East-Up1,1359.78,0,35,48,4,T,3432122East-Up1
34,3,2,1,2,2,East-Down1,1317.84,1,30,12,4,T,3432122East-Down1
34,3,2,1,2,2,East-Down2,1329.57,1,3,22,4,T,3432122East-Down2
34,3,2,1,2,2,North-Left2,1334.13,89,31,18,4,T,3432122North-Left2
34,3,2,1,2,2,North-Left1,1308.103333,88,30,72,3,T,3432122North-Left1
34,3,2,1,2,2,North-Right1,1308.103333,88,30,72,3,T,3432122North-Right1
34,3,2,1,2,2,North-Right2,1308.103333,88,30,72,3,T,3432122North-Right2
34,3,2,1,2,2,South-Left2,1328.03,89,8,16,2,T,3432122South-Left2
34,3,2,1,2,2,South-Left1,1284.86,89,7,12,2,T,3432122South-Left1
34,3,2,1,2,2,South-Right1,1332.45,89,38,31,1,T,3432122South-Right1
34,3,2,1,2,2,South-Right2,1332.45,89,38,31,1,T,3432122South-Right2
34,2,2,4,2,2,West-Up2,1316.025,0,19,6,4,T,3422422West-Up2
34,2,2,4,2,2,West-Up1,1316.025,0,19,6,4,T,3422422West-Up1
34,2,2,4,2,2,West-Down1,1367.465,0,19,6,4,T,3422422West-Down1
34,2,2,4,2,2,West-Down2,1367.465,0,19,6,4,T,3422422West-Down2
34,2,2,4,2,2,East-Up2,1314.405,0,3,24,3,T,3422422East-Up2
34,2,2,4,2,2,East-Up1,1314.405,0,3,24,3,T,3422422East-Up1
34,2,2,4,2,2,East-Down1,1353.84,0,3,24,3,T,3422422East-Down1
34,2,2,4,2,2,East-Down2,1353.84,0,3,24,3,T,3422422East-Down2
34,2,2,4,2,2,North-Left2,1325.24,89,39,23,1,T,3422422North-Left2
34,2,2,4,2,2,North-Left1,1325.24,89,39,23,1,T,3422422North-Left1
34,2,2,4,2,2,North-Right1,1317.815,89,58,49,2,T,3422422North-Right1
34,2,2,4,2,2,North-Right2,1317.815,89,58,49,2,T,3422422North-Right2
34,2,2,4,2,2,South-Left2,1312.685,89,50,14,3,T,3422422South-Left2
34,2,2,4,2,2,South-Left1,1312.685,89,50,14,3,T,3422422South-Left1
34,2,2,4,2,2,South-Right1,1312.81,89,48,47,3,T,3422422South-Right1
34,2,2,4,2,2,South-Right2,1312.81,89,48,47,3,T,3422422South-Right2
35,3,2,2,2,2,West-Up2,1343.61,0,1,8,1,T,3532222West-Up2
35,3,2,2,2,2,West-Up1,1260.51,0,2,13,1,T,3532222West-Up1
35,3,2,2,2,2,West-Down1,1313.535,0,10,11,3,T,3532222West-Down1
35,3,2,2,2,2,West-Down2,1313.535,0,10,11,3,T,3532222West-Down2
35,3,2,2,2,2,East-Up2,1319.7475,0,12,17,1,T,3532222East-Up2
35,3,2,2,2,2,East-Up1,1319.7475,0,12,17,1,T,3532222East-Up1
35,3,2,2,2,2,East-Down1,1319.7475,0,12,17,1,T,3532222East-Down1
35,3,2,2,2,2,East-Down2,1319.7475,0,12,17,1,T,3532222East-Down2
35,3,2,2,2,2,North-Left2,1316.885,89,23,53,3,T,3532222North-Left2
35,3,2,2,2,2,North-Left1,1316.885,89,23,53,3,T,3532222North-Left1
35,3,2,2,2,2,North-Right1,1325.99,89,47,48,3,T,3532222North-Right1
35,3,2,2,2,2,North-Right2,1322.75,89,47,34,3,T,3532222North-Right2
35,3,2,2,2,2,South-Left2,1321.78,89,56,2,3,T,3532222South-Left2
35,3,2,2,2,2,South-Left1,1321.78,89,56,2,3,T,3532222South-Left1
35,3,2,2,2,2,South-Right1,1332.105,89,42,22,4,T,3532222South-Right1
35,3,2,2,2,2,South-Right2,1332.105,89,42,22,4,T,3532222South-Right2
35,3,2,5,2,2,West-Up2,0,0,0,0,0,T,3532522West-Up2
35,3,2,5,2,2,West-Up1,2638.91,0,4,56,2,T,3532522West-Up1
35,3,2,5,2,2,West-Down1,2589.84,0,2,21,4,T,3532522West-Down1
35,3,2,5,2,2,West-Down2,0,0,0,0,0,T,3532522West-Down2
35,3,2,5,2,2,East-Up2,0,0,0,0,0,T,3532522East-Up2
35,3,2,5,2,2,East-Up1,2640.35,0,17,49,2,T,3532522East-Up1
35,3,2,5,2,2,East-Down1,2640.55,0,17,32,2,T,3532522East-Down1
35,3,2,5,2,2,East-Down2,0,0,0,0,0,T,3532522East-Down2
35,3,2,5,2,2,North-Left2,0,0,0,0,0,T,3532522North-Left2
35,3,2,5,2,2,North-Left1,2642.78,89,52,3,3,T,3532522North-Left1
35,3,2,5,2,2,North-Right1,2624.42,89,44,31,3,T,3532522North-Right1
35,3,2,5,2,2,North-Right2,0,0,0,0,0,T,3532522North-Right2
35,3,2,5,2,2,South-Left2,0,0,0,0,0,T,3532522South-Left2
35,3,2,5,2,2,South-Left1,2615.72,89,26,8,4,T,3532522South-Left1
35,3,2,5,2,2,South-Right1,2626.45,89,49,2,4,T,3532522South-Right1
35,3,2,5,2,2,South-Right2,0,0,0,0,0,T,3532522South-Right2
36,4,2,4,2,2,West-Up2,1352.5525,0,48,13,1,T,3642422West-Up2
36,4,2,4,2,2,West-Up1,1352.5525,0,48,13,1,T,3642422West-Up1
36,4,2,4,2,2,West-Down1,1352.5525,0,48,13,1,T,3642422West-Down1
36,4,2,4,2,2,West-Down2,1352.5525,0,48,13,1,T,3642422West-Down2
36,4,2,4,2,2,East-Up2,1315.815,0,0,56,4,T,3642422East-Up2
36,4,2,4,2,2,East-Up1,1315.815,0,0,56,4,T,3642422East-Up1
36,4,2,4,2,2,East-Down1,1319.855,0,18,31,4,T,3642422East-Down1
36,4,2,4,2,2,East-Down2,1319.855,0,18,31,4,T,3642422East-Down2
36,4,2,4,2,2,North-Left2,1329.64,89,54,40,2,T,3642422North-Left2
36,4,2,4,2,2,North-Left1,1329.64,89,54,40,2,T,3642422North-Left1
36,4,2,4,2,2,North-Right1,1329.64,89,54,40,2,T,3642422North-Right1
36,4,2,4,2,2,North-Right2,1329.64,89,54,40,2,T,3642422North-Right2
36,4,2,4,2,2,South-Left2,1314.9075,88,24,10,2,T,3642422South-Left2
36,4,2,4,2,2,South-Left1,1314.9075,88,24,10,2,T,3642422South-Left1
36,4,2,4,2,2,South-Right1,1314.9075,88,24,10,2,T,3642422South-Right1
36,4,2,4,2,2,South-Right2,1314.9075,88,24,10,2,T,3642422South-Right2
36,5,2,6,2,2,West-Up2,1316.66,0,17,1,2,T,3652622West-Up2
36,5,2,6,2,2,West-Up1,1316.66,0,17,1,2,T,3652622West-Up1
36,5,2,6,2,2,West-Down1,1324.715,0,9,51,4,T,3652622West-Down1
36,5,2,6,2,2,West-Down2,1324.715,0,9,51,4,T,3652622West-Down2
36,5,2,6,2,2,East-Up2,1318.51,0,9,38,2,T,3652622East-Up2
36,5,2,6,2,2,East-Up1,1318.51,0,9,38,2,T,3652622East-Up1
36,5,2,6,2,2,East-Down1,1317.91,0,0,37,4,T,3652622East-Down1
36,5,2,6,2,2,East-Down2,1317.91,0,0,37,4,T,3652622East-Down2
36,5,2,6,2,2,North-Left2,1313.93,89,46,9,4,T,3652622North-Left2
36,5,2,6,2,2,North-Left1,1313.93,89,46,9,4,T,3652622North-Left1
36,5,2,6,2,2,North-Right1,1316.84,89,49,51,2,T,3652622North-Right1
36,5,2,6,2,2,North-Right2,1316.84,89,49,51,2,T,3652622North-Right2
36,5,2,6,2,2,South-Left2,1315.68,89,39,22,1,T,3652622South-Left2
36,5,2,6,2,2,South-Left1,1315.68,89,39,22,1,T,3652622South-Left1
36,5,2,6,2,2,South-Right1,1314.415,89,30,6,3,T,3652622South-Right1
36,5,2,6,2,2,South-Right2,1314.415,89,30,6,3,T,3652622South-Right2
36,3,2,5,2,2,West-Up2,0,0,0,0,0,T,3632522West-Up2
36,3,2,5,2,2,West-Up1,2640.09,0,17,11,2,T,3632522West-Up1
36,3,2,5,2,2,West-Down1,2640.47,0,16,55,2,T,3632522West-Down1
36,3,2,5,2,2,West-Down2,0,0,0,0,0,T,3632522West-Down2
36,3,2,5,2,2,East-Up2,0,0,0,0,0,T,3632522East-Up2
36,3,2,5,2,2,East-Up1,2643.91,0,6,20,2,T,3632522East-Up1
36,3,2,5,2,2,East-Down1,2655.04,0,6,29,3,T,3632522East-Down1
36,3,2,5,2,2,East-Down2,0,0,0,0,0,T,3632522East-Down2
36,3,2,5,2,2,North-Left2,1317.41,89,58,11,2,T,3632522North-Left2
36,3,2,5,2,2,North-Left1,1317.51,89,58,41,2,T,3632522North-Left1
36,3,2,5,2,2,North-Right1,1317.51,89,58,51,2,T,3632522North-Right1
36,3,2,5,2,2,North-Right2,1331.31,89,8,18,2,T,3632522North-Right2
36,3,2,5,2,2,South-Left2,0,0,0,0,0,T,3632522South-Left2
36,3,2,5,2,2,South-Left1,2644.11,89,59,22,3,T,3632522South-Left1
36,3,2,5,2,2,South-Right1,2655.75,89,56,23,3,T,3632522South-Right1
36,3,2,5,2,2,South-Right2,0,0,0,0,0,T,3632522South-Right2
30,3,2,2,2,2,West-Up2,0,0,0,0,0,T,3032222West-Up2
30,3,2,2,2,2,West-Up1,2593.09,0,11,56,2,T,3032222West-Up1
30,3,2,2,2,2,West-Down1,1369.34,0,39,33,2,T,3032222West-Down1
30,3,2,2,2,2,West-Down2,1322.2,0,10,19,2,T,3032222West-Down2
30,3,2,2,2,2,East-Up2,0,0,0,0,0,T,3032222East-Up2
30,3,2,2,2,2,East-Up1,5291.72,0,12,4,2,T,3032222East-Up1
30,3,2,2,2,2,East-Down1,0,0,0,0,0,T,3032222East-Down1
30,3,2,2,2,2,East-Down2,0,0,0,0,0,T,3032222East-Down2
30,3,2,2,2,2,North-Left2,0,0,0,0,0,T,3032222North-Left2
30,3,2,2,2,2,North-Left1,5185.62,89,48,0,3,T,3032222North-Left1
30,3,2,2,2,2,North-Right1,0,0,0,0,0,T,3032222North-Right1
30,3,2,2,2,2,North-Right2,0,0,0,0,0,T,3032222North-Right2
30,3,2,2,2,2,South-Left2,0,0,0,0,0,T,3032222South-Left2
30,3,2,2,2,2,South-Left1,5195.76,89,52,46,3,T,3032222South-Left1
30,3,2,2,2,2,South-Right1,0,0,0,0,0,T,3032222South-Right1
30,3,2,2,2,2,South-Right2,0,0,0,0,0,T,3032222South-Right2
36,3,2,2,1,2,West-Up2,1321.06,0,14,6,4,T,3632212West-Up2
36,3,2,2,1,2,West-Up1,1321.97,0,11,53,1,T,3632212West-Up1
36,3,2,2,1,2,West-Down1,1314.19,0,1,29,4,T,3632212West-Down1
36,3,2,2,1,2,West-Down2,1321.13,0,22,57,4,T,3632212West-Down2
36,3,2,2,1,2,East-Up2,1341.12,0,52,41,3,T,3632212East-Up2
36,3,2,2,1,2,East-Up1,1322.88,0,4,37,4,T,3632212East-Up1
36,3,2,2,1,2,East-Down1,1325.2,0,14,58,1,T,3632212East-Down1
36,3,2,2,1,2,East-Down2,1320.05,0,11,36,3,T,3632212East-Down2
36,3,2,2,1,2,North-Left2,1324.43,89,59,18,1,T,3632212North-Left2
36,3,2,2,1,2,North-Left1,1332.81,89,28,26,2,T,3632212North-Left1
36,3,2,2,1,2,North-Right1,1332.81,89,28,26,2,T,3632212North-Right1
36,3,2,2,1,2,North-Right2,1329.2,89,27,26,2,T,3632212North-Right2
36,3,2,2,1,2,South-Left2,0,0,0,0,0,T,3632212South-Left2
36,3,2,2,1,2,South-Left1,5282.93,89,56,18,2,T,3632212South-Left1
36,3,2,2,1,2,South-Right1,0,0,0,0,0,T,3632212South-Right1
36,3,2,2,1,2,South-Right2,0,0,0,0,0,T,3632212South-Right2
14,2,2,3,2,1,West-Up2,0,0,0,0,0,T,1422321West-Up2
14,2,2,3,2,1,West-Up1,5267.8,0,13,58,2,T,1422321West-Up1
14,2,2,3,2,1,West-Down1,0,0,0,0,0,T,1422321West-Down1
14,2,2,3,2,1,West-Down2,0,0,0,0,0,T,1422321West-Down2
14,2,2,3,2,1,East-Up2,1313.67,0,12,44,2,T,1422321East-Up2
14,2,2,3,2,1,East-Up1,1313.53,0,12,18,2,T,1422321East-Up1
14,2,2,3,2,1,East-Down1,1313.55,0,12,25,2,T,1422321East-Down1
14,2,2,3,2,1,East-Down2,1313.69,0,12,40,2,T,1422321East-Down2
14,2,2,3,2,1,North-Left2,0,0,0,0,0,T,1422321North-Left2
14,2,2,3,2,1,North-Left1,5284.01,89,49,43,3,T,1422321North-Left1
14,2,2,3,2,1,North-Right1,0,0,0,0,0,T,1422321North-Right1
14,2,2,3,2,1,North-Right2,0,0,0,0,0,T,1422321North-Right2
14,2,2,3,2,1,South-Left2,0,0,0,0,0,T,1422321South-Left2
14,2,2,3,2,1,South-Left1,2640.79,89,56,28,4,T,1422321South-Left1
14,2,2,3,2,1,South-Right1,2645.63,89,18,29,3,T,1422321South-Right1
14,2,2,3,2,1,South-Right2,0,0,0,0,0,T,1422321South-Right2
13,2,2,3,2,1,West-Up2,1313.67,0,12,44,2,T,1322321West-Up2
13,2,2,3,2,1,West-Up1,1313.53,0,12,18,2,T,1322321West-Up1
13,2,2,3,2,1,West-Down1,1313.55,0,12,25,2,T,1322321West-Down1
13,2,2,3,2,1,West-Down2,1313.69,0,12,40,2,T,1322321West-Down2
13,2,2,3,2,1,East-Up2,0,0,0,0,0,T,1322321East-Up2
13,2,2,3,2,1,East-Up1,2629.31,0,12,40,2,T,1322321East-Up1
13,2,2,3,2,1,East-Down1,2650.6,0,10,22,2,T,1322321East-Down1
13,2,2,3,2,1,East-Down2,0,0,0,0,0,T,1322321East-Down2
13,2,2,3,2,1,North-Left2,0,0,0,0,0,T,1322321North-Left2
13,2,2,3,2,1,North-Left1,2624.36,89,55,31,2,T,1322321North-Left1
13,2,2,3,2,1,North-Right1,1312.38,89,55,26,3,T,1322321North-Right1
13,2,2,3,2,1,North-Right2,1312.06,89,54,15,3,T,1322321North-Right2
13,2,2,3,2,1,South-Left2,1312.46,89,47,39,4,T,1322321South-Left2
13,2,2,3,2,1,South-Left1,1312.47,89,47,22,4,T,1322321South-Left1
13,2,2,3,2,1,South-Right1,2625.38,89,48,47,4,T,1322321South-Right1
13,2,2,3,2,1,South-Right2,0,0,0,0,0,T,1322321South-Right2
20,2,2,1,2,2,West-Up2,1319.58,0,6,15,4,T,2022122West-Up2
20,2,2,1,2,2,West-Up1,1319.58,0,6,15,4,T,2022122West-Up1
20,2,2,1,2,2,West-Down1,1319.58,0,6,15,4,T,2022122West-Down1
20,2,2,1,2,2,West-Down2,1319.58,0,6,15,4,T,2022122West-Down2
20,2,2,1,2,2,East-Up2,0,0,0,0,0,T,2022122East-Up2
20,2,2,1,2,2,East-Up1,2636.48,0,19,41,4,T,2022122East-Up1
20,2,2,1,2,2,East-Down1,1318.14,0,20,3,4,T,2022122East-Down1
20,2,2,1,2,2,East-Down2,1318.14,0,20,3,4,T,2022122East-Down2
20,2,2,1,2,2,North-Left2,1320.61,89,50,1,1,T,2022122North-Left2
20,2,2,1,2,2,North-Left1,1315.8,89,49,47,1,T,2022122North-Left1
20,2,2,1,2,2,North-Right1,1307.95,89,48,27,1,T,2022122North-Right1
20,2,2,1,2,2,North-Right2,1307.85,89,48,38,1,T,2022122North-Right2
20,2,2,1,2,2,South-Left2,1319.15,89,45,45,4,T,2022122South-Left2
20,2,2,1,2,2,South-Left1,1320.7,89,55,38,4,T,2022122South-Left1
20,2,2,1,2,2,South-Right1,1316.9,89,54,8,4,T,2022122South-Right1
20,2,2,1,2,2,South-Right2,1316.32,89,56,17,4,T,2022122South-Right2
14,2,2,2,2,2,West-Up2,0,0,0,0,0,G,1422222West-Up2
14,2,2,2,2,2,West-Up1,2666.92,0,32,17,1,G,1422222West-Up1
14,2,2,2,2,2,West-Down1,2639.88,0,37,7,3,G,1422222West-Down1
14,2,2,2,2,2,West-Down2,0,0,0,0,0,G,1422222West-Down2
14,2,2,2,2,2,East-Up2,0,0,0,0,0,G,1422222East-Up2
14,2,2,2,2,2,East-Up1,2469.62,0,7,4,4,G,1422222East-Up1
14,2,2,2,2,2,East-Down1,2676.03,0,17,41,2,G,1422222East-Down1
14,2,2,2,2,2,East-Down2,0,0,0,0,0,G,1422222East-Down2
14,2,2,2,2,2,North-Left2,0,0,0,0,0,G,1422222North-Left2
14,2,2,2,2,2,North-Left1,2646.55,89,42,42,3,G,1422222North-Left1
14,2,2,2,2,2,North-Right1,2642.29,89,45,6,2,G,1422222North-Right1
14,2,2,2,2,2,North-Right2,0,0,0,0,0,G,1422222North-Right2
14,2,2,2,2,2,South-Left2,0,0,0,0,0,G,1422222South-Left2
14,2,2,2,2,2,South-Left1,2648.47,85,40,7,2,G,1422222South-Left1
14,2,2,2,2,2,South-Right1,2642.58,89,41,22,1,G,1422222South-Right1
14,2,2,2,2,2,South-Right2,0,0,0,0,0,G,1422222South-Right2
26,2,2,2,2,2,West-Up2,0,0,0,0,0,T,2622222West-Up2
26,2,2,2,2,2,West-Up1,2633.53,0,5,1,4,T,2622222West-Up1
26,2,2,2,2,2,West-Down1,2633.5,0,4,48,4,T,2622222West-Down1
26,2,2,2,2,2,West-Down2,0,0,0,0,0,T,2622222West-Down2
26,2,2,2,2,2,East-Up2,0,0,0,0,0,T,2622222East-Up2
26,2,2,2,2,2,East-Up1,2640,0,31,38,4,T,2622222East-Up1
26,2,2,2,2,2,East-Down1,1321.01,0,31,38,4,T,2622222East-Down1
26,2,2,2,2,2,East-Down2,1319.85,0,2,19,4,T,2622222East-Down2
26,2,2,2,2,2,North-Left2,0,0,0,0,0,T,2622222North-Left2
26,2,2,2,2,2,North-Left1,2643.76,87,53,11,3,T,2622222North-Left1
26,2,2,2,2,2,North-Right1,2643.89,87,52,49,3,T,2622222North-Right1
26,2,2,2,2,2,North-Right2,0,0,0,0,0,T,2622222North-Right2
26,2,2,2,2,2,South-Left2,0,0,0,0,0,T,2622222South-Left2
26,2,2,2,2,2,South-Left1,2694.46,88,3,3,3,T,2622222South-Left1
26,2,2,2,2,2,South-Right1,2622.51,88,2,1,3,T,2622222South-Right1
26,2,2,2,2,2,South-Right2,0,0,0,0,0,T,2622222South-Right2
35,2,2,3,2,2,West-Up2,0,0,0,0,0,T,3522322West-Up2
35,2,2,3,2,2,West-Up1,2700.49,0,33,15,2,T,3522322West-Up1
35,2,2,3,2,2,West-Down1,2610.39,0,13,23,4,T,3522322West-Down1
35,2,2,3,2,2,West-Down2,0,0,0,0,0,T,3522322West-Down2
35,2,2,3,2,2,East-Up2,0,0,0,0,0,T,3522322East-Up2
35,2,2,3,2,2,East-Up1,2668.51,0,7,36,2,T,3522322East-Up1
35,2,2,3,2,2,East-Down1,2659.03,0,4,21,2,T,3522322East-Down1
35,2,2,3,2,2,East-Down2,0,0,0,0,0,T,3522322East-Down2
35,2,2,3,2,2,North-Left2,0,0,0,0,0,T,3522322North-Left2
35,2,2,3,2,2,North-Left1,2634.86,89,51,57,2,T,3522322North-Left1
35,2,2,3,2,2,North-Right1,2647.79,89,51,43,2,T,3522322North-Right1
35,2,2,3,2,2,North-Right2,0,0,0,0,0,T,3522322North-Right2
35,2,2,3,2,2,South-Left2,0,0,0,0,0,T,3522322South-Left2
35,2,2,3,2,2,South-Left1,2654.57,89,55,23,4,T,3522322South-Left1
35,2,2,3,2,2,South-Right1,2634.77,89,59,7,4,T,3522322South-Right1
35,2,2,3,2,2,South-Right2,0,0,0,0,0,T,3522322South-Right2
9,26,2,20,1,1,West-Up2,0,0,0,0,0,T,92622011West-Up2
9,26,2,20,1,1,West-Up1,2700.49,0,33,15,2,T,92622011West-Up1
9,26,2,20,1,1,West-Down1,2610.39,0,13,23,4,T,92622011West-Down1
9,26,2,20,1,1,West-Down2,0,0,0,0,0,T,92622011West-Down2
9,26,2,20,1,1,East-Up2,0,0,0,0,0,T,92622011East-Up2
9,26,2,20,1,1,East-Up1,2668.51,0,7,36,2,T,92622011East-Up1
9,26,2,20,1,1,East-Down1,2659.03,0,4,21,2,T,92622011East-Down1
9,26,2,20,1,1,East-Down2,0,0,0,0,0,T,92622011East-Down2
9,26,2,20,1,1,North-Left2,0,0,0,0,0,T,92622011North-Left2
9,26,2,20,1,1,North-Left1,2634.86,89,51,57,2,T,92622011North-Left1
9,26,2,20,1,1,North-Right1,2647.79,89,51,43,2,T,92622011North-Right1
9,26,2,20,1,1,North-Right2,0,0,0,0,0,T,92622011North-Right2
9,26,2,20,1,1,South-Left2,0,0,0,0,0,T,92622011South-Left2
9,26,2,20,1,1,South-Left1,2654.57,89,55,23,4,T,92622011South-Left1
9,26,2,20,1,1,South-Right1,2634.77,89,59,7,4,T,92622011South-Right1
9,26,2,20,1,1,South-Right2,0,0,0,0,0,T,92622011South-Right2
21,9,2,21,1,1,West-Up2,0,0,0,0,0,T,21922111West-Up2
21,9,2,21,1,1,West-Up1,2668.44,0,0,48,4,T,21922111West-Up1
21,9,2,21,1,1,West-Down1,2636.94,0,2,18,2,T,21922111West-Down1
21,9,2,21,1,1,West-Down2,0,0,0,0,0,T,21922111West-Down2
21,9,2,21,1,1,East-Up2,0,0,0,0,0,T,21922111East-Up2
21,9,2,21,1,1,East-Up1,2646.31,0,3,12,2,T,21922111East-Up1
21,9,2,21,1,1,East-Down1,2644.33,0,23,9,2,T,21922111East-Down1
21,9,2,21,1,1,East-Down2,0,0,0,0,0,T,21922111East-Down2
21,9,2,21,1,1,North-Left2,0,0,0,0,0,T,21922111North-Left2
21,9,2,21,1,1,North-Left1,2644.69,89,59,14,4,T,21922111North-Left1
21,9,2,21,1,1,North-Right1,2640.91,89,53,16,3,T,21922111North-Right1
21,9,2,21,1,1,North-Right2,0,0,0,0,0,T,21922111North-Right2
21,9,2,21,1,1,South-Left2,0,0,0,0,0,T,21922111South-Left2
21,9,2,21,1,1,South-Left1,2635.85,89,12,12,3,T,21922111South-Left1
21,9,2,21,1,1,South-Right1,2630.93,89,37,27,4,T,21922111South-Right1
21,9,2,21,1,1,South-Right2,0,0,0,0,0,T,21922111South-Right2
16,9,2,21,1,1,West-Up2,0,0,0,0,0,T,16922111West-Up2
16,9,2,21,1,1,West-Up1,2649.93,0,9,3,2,T,16922111West-Up1
16,9,2,21,1,1,West-Down1,2647.25,0,1,53,4,T,16922111West-Down1
16,9,2,21,1,1,West-Down2,0,0,0,0,0,T,16922111West-Down2
